Ejecucion,Fila,Columna,Valor
1,26,83,-0.98995453119
1,26,84,0.12419632822
1,26,85,0.49662813544
1,26,86,0.28522971272
1,26,87,-0.80785566568
1,26,88,0.096055209637
1,26,89,0.35088077188
1,26,90,-0.31200605631
1,26,91,0.098066397011
1,26,92,0.11373624206
1,26,93,-0.24372035265
1,26,94,-0.10842967033
1,26,95,0.058412656188
1,26,96,0.21364410222
1,26,97,0.069372244179
1,26,98,0.020521817729
1,26,99,-0.36518588662
1,26,100,-0.41365849972
1,26,101,0.11907038838
1,26,102,-0.48998376727
1,26,103,0.20245744288
1,26,104,-0.14910650253
1,26,105,-0.27351015806
1,26,106,-0.28513285518
1,26,107,0.36086934805
1,26,108,0.17332652211
1,26,109,0.011576140299
1,26,110,-0.2323127538
1,26,111,-0.044681824744
1,26,112,-0.024850292131
1,26,113,0.21453911066
1,26,114,0.14511841536
1,26,115,0.084109507501
1,26,116,-0.033935811371
1,26,117,-0.13677184284
1,26,118,0.065890744328
1,26,119,0.028068434447
1,26,120,0.030636239797
1,26,121,0.02473368682
1,26,122,0.0096755288541
1,26,123,0.027966529131
1,26,124,-0.0093980515376
1,26,125,8.056873412e-06
1,27,1,-3.1128559113
1,27,2,0.57399982214
1,27,3,1.1546430588
1,27,4,2.8227360249
1,27,5,0.38998305798
1,27,6,-0.072095498443
1,27,7,0.19091558456
1,27,8,0.9242220521
1,27,9,-0.18205700815
1,27,10,-4.3686451912
1,27,11,2.9961931705
1,27,12,-2.1855418682
1,27,13,-0.67840611935
1,27,14,-1.5793069601
1,27,15,1.2571749687
1,27,16,-0.72714829445
1,27,17,1.3428729773
1,27,18,0.27111542225
1,27,19,1.7137079239
1,27,20,0.64451301098
1,27,21,-1.2707415819
1,27,22,-0.073440477252
1,27,23,-1.3571231365
1,27,24,0.88517725468
1,27,25,0.6533728838
1,27,26,0.54957479239
1,27,27,-0.066901370883
1,27,28,2.0588312149
1,27,29,-1.1099023819
1,27,30,-0.35249075294
1,27,31,-0.074276261032
1,27,32,-0.15393380821
1,27,33,-2.4210333824
1,27,34,-0.090387433767
1,27,35,1.7045722008
1,27,36,-1.3025473356
1,27,37,0.54045498371
1,27,38,0.37454026937
1,27,39,-1.4498333931
1,27,40,0.37271466851
1,27,41,0.22585299611
1,27,42,0.65059375763
1,27,43,-0.76540476084
1,27,44,1.4255728722
1,27,45,0.70482337475
1,27,46,0.072950571775
1,27,47,0.99620825052
1,27,48,0.15997092426
1,27,49,-1.0919802189
1,27,50,-1.8061704636
1,27,51,0.76697421074
1,27,52,0.70306694508
1,27,53,-1.3868449926
1,27,54,1.1548370123
1,27,55,-0.13383606076
1,27,56,1.0312556028
1,27,57,-0.09799285233
1,27,58,0.020753556862
1,27,59,-1.2848471403
1,27,60,1.6331721544
1,27,61,1.1780486107
1,27,62,1.3152160645
1,27,63,0.67458283901
1,27,64,0.073280923069
1,27,65,0.35009258986
1,27,66,-0.024255253375
1,27,67,-0.034980043769
1,27,68,-0.13180196285
1,27,69,0.17070452869
1,27,70,-0.38834419847
1,27,71,-0.30582854152
1,27,72,-0.13751156628
1,27,73,-0.49931293726
1,27,74,0.27883902192
1,27,75,-0.73923736811
1,27,76,-0.74155378342
1,27,77,-0.23788100481
1,27,78,1.3975630999
1,27,79,0.11828370392
1,27,80,-0.068638496101
1,27,81,-0.34998288751
1,27,82,-0.25059872866
1,27,83,-0.89662563801
1,27,84,0.519972682
1,27,85,0.020700823516
1,27,86,0.62783163786
1,27,87,-0.032023273408
1,27,88,-0.04338221997
1,27,89,0.23221205175
1,27,90,0.74390333891
1,27,91,0.90243583918
1,27,92,0.69241428375
1,27,93,-0.28497308493
1,27,94,0.21727754176
1,27,95,0.026304684579
1,27,96,-0.42175459862
1,27,97,-0.080577678978
1,27,98,-0.47660461068
1,27,99,0.14094443619
1,27,100,-0.27572146058
1,27,101,-0.24122408032
1,27,102,0.32043370605
1,27,103,0.26506760716
1,27,104,0.058752153069
1,27,105,0.46363979578
1,27,106,-0.0099527891725
1,27,107,0.34781345725
1,27,108,-0.12840300798
1,27,109,-0.15110595524
1,27,110,0.16174191236
1,27,111,-0.26099255681
1,27,112,0.0037031748798
1,27,113,0.074989289045
1,27,114,0.099569126964
1,27,115,-0.11049412191
1,27,116,0.23991085589
1,27,117,-0.021064456552
1,27,118,0.072088584304
1,27,119,-0.090044423938
1,27,120,-0.093598052859
1,27,121,0.066032916307
1,27,122,-0.041689131409
1,27,123,-0.0048868125305
1,27,124,0.002626555739
1,27,125,-1.8691343939e-05
1,28,1,2.4462823868
1,28,2,-1.0017488003
1,28,3,2.3330984116
1,28,4,0.15927343071
1,28,5,-1.0994997025
1,28,6,1.6080402136
1,28,7,1.0225008726
1,28,8,-0.040630541742
1,28,9,3.2682688236
1,28,10,-2.0140144825
1,28,11,-0.25070521235
1,28,12,1.7865527868
1,28,13,-1.5915859938
1,28,14,-1.1864652634
1,28,15,1.7083659172
1,28,16,1.7654178143
1,28,17,0.81170392036
1,28,18,0.82204854488
1,28,19,-0.94022655487
1,28,20,-0.26959604025
1,28,21,0.013679546304
1,28,22,-2.4669585228
1,28,23,-1.8210607767
1,28,24,-0.56510227919
1,28,25,-1.2732435465
1,28,26,0.27560961246
1,28,27,-0.25545200706
1,28,28,-0.34054550529
1,28,29,-0.66521561146
1,28,30,0.52538204193
1,28,31,0.76053130627
1,28,32,2.5920965672
1,28,33,0.91454964876
1,28,34,0.76152026653
1,28,35,-2.5952291489
1,28,36,-0.4290740788
1,28,37,-0.96311241388
1,28,38,-0.30756235123
1,28,39,-0.61567240953
1,28,40,1.0183064938
1,28,41,-0.57101625204
1,28,42,-0.26639920473
1,28,43,1.0981098413
1,28,44,-0.91976565123
1,28,45,-0.81643438339
1,28,46,-0.63682562113
1,28,47,-1.1151469946
1,28,48,0.51476287842
1,28,49,0.79713344574
1,28,50,-0.5331659317
1,28,51,0.78324753046
1,28,52,-0.87604981661
1,28,53,1.8018629551
1,28,54,-0.16114702821
1,28,55,1.079613924
1,28,56,2.2267386913
1,28,57,1.365997076
1,28,58,-0.20127938688
1,28,59,0.14494982362
1,28,60,-0.54776263237
1,28,61,-0.5804001689
1,28,62,0.53252351284
1,28,63,-1.0189999342
1,28,64,0.26734051108
1,28,65,-0.44845888019
1,28,66,-0.13306070864
1,28,67,0.32385474443
1,28,68,-0.92052280903
1,28,69,-1.6836161613
1,28,70,-0.96430462599
1,28,71,0.47865742445
1,28,72,-0.96009123325
1,28,73,-0.044061459601
1,28,74,1.1536449194
1,28,75,-0.47682353854
1,28,76,-0.092209257185
1,28,77,-0.082978263497
1,28,78,0.20218685269
1,28,79,0.37349167466
1,28,80,-0.42843571305
1,28,81,0.75705087185
1,28,82,0.41519361734
1,28,83,-0.12835629284
1,28,84,-0.15681229532
1,28,85,0.25489282608
1,28,86,-0.64893513918
1,28,87,-0.3658554554
1,28,88,-0.32548892498
1,28,89,0.21482047439
1,28,90,-0.085882090032
1,28,91,0.36318841577
1,28,92,0.027990778908
1,28,93,-0.037718884647
1,28,94,0.25854682922
1,28,95,0.055771950632
1,28,96,-0.015269172378
1,28,97,0.85267102718
1,28,98,-0.47104012966
1,28,99,0.47082367539
1,28,100,-0.10966767371
1,28,101,-0.22621305287
1,28,102,0.30632466078
1,28,103,0.38548606634
1,28,104,0.15649321675
1,28,105,0.58353763819
1,28,106,0.27518603206
1,28,107,-0.43778160214
1,28,108,-0.35613280535
1,28,109,-0.008820570074
1,28,110,0.21453201771
1,28,111,0.121349819
1,28,112,0.048108045012
1,28,113,0.087380692363
1,28,114,-0.052792113274
1,28,115,-0.072155311704
1,28,116,-0.18268489838
1,28,117,-0.16312709451
1,28,118,-0.08063300699
1,28,119,-0.040841400623
1,28,120,-0.021242389455
1,28,121,-0.038551919162
1,28,122,-0.037863459438
1,28,123,-0.0045935343951
1,28,124,-0.015947094187
1,28,125,7.1801155173e-06
1,29,1,-0.079540885985
1,29,2,-0.17074762285
1,29,3,2.1156947613
1,29,4,3.0284039974
1,29,5,2.2493088245
1,29,6,1.7194075584
1,29,7,2.1952855587
1,29,8,-0.37751415372
1,29,9,1.3049511909
1,29,10,-0.77815449238
1,29,11,-1.4737993479
1,29,12,0.091650865972
1,29,13,2.5599825382
1,29,14,-0.80973774195
1,29,15,-2.7469758987
1,29,16,0.015468551777
1,29,17,1.6282678843
1,29,18,3.9256803989
1,29,19,1.4452264309
1,29,20,-2.2903122902
1,29,21,-1.4105888605
1,29,22,1.6090767384
1,29,23,-1.4080219269
1,29,24,0.018291946501
1,29,25,-1.6784880161
1,29,26,1.5525557995
1,29,27,0.70604550838
1,29,28,-0.43311214447
1,29,29,-0.37866559625
1,29,30,2.610717535
1,29,31,0.52071082592
1,29,32,-1.1140650511
1,29,33,0.22562153637
1,29,34,-0.52309256792
1,29,35,-0.58098298311
1,29,36,2.077788353
1,29,37,-1.4814617634
1,29,38,0.22698824108
1,29,39,-1.7049236298
1,29,40,-1.822027564
1,29,41,-0.39218264818
1,29,42,-0.17741535604
1,29,43,1.7930393219
1,29,44,-0.51499593258
1,29,45,-1.6906276941
1,29,46,1.0943263769
1,29,47,-0.075280614197
1,29,48,0.71018779278
1,29,49,-0.53317666054
1,29,50,-0.0034130269196
1,29,51,-0.064766578376
1,29,52,-0.58123278618
1,29,53,-0.01523434557
1,29,54,0.24875795841
1,29,55,0.72589492798
1,29,56,0.9242836237
1,29,57,-0.4082056284
1,29,58,0.22470474243
1,29,59,0.84312593937
1,29,60,0.32243335247
1,29,61,-0.15794116259
1,29,62,0.1281247139
1,29,63,-0.1133704707
1,29,64,-0.40493091941
1,29,65,0.040440432727
1,29,66,0.51984655857
1,29,67,1.0208791494
1,29,68,0.42774096131
1,29,69,0.76643866301
1,29,70,0.56547892094
1,29,71,-0.32658711076
1,29,72,-0.27413567901
1,29,73,1.0484324694
1,29,74,-0.31205925345
1,29,75,0.13477493823
1,29,76,0.98427277803
1,29,77,-0.13900643587
1,29,78,0.43596449494
1,29,79,-0.98508900404
1,29,80,-0.68146967888
1,29,81,-0.44580972195
1,29,82,0.16865031421
1,29,83,-0.14250461757
1,29,84,1.1197552681
1,29,85,-0.57000654936
1,29,86,0.44835600257
1,29,87,-0.02987607941
1,29,88,-0.048323411494
1,29,89,0.38728201389
1,29,90,-0.38432440162
1,29,91,-0.2203078866
1,29,92,0.1299290657
1,29,93,0.83674460649
1,29,94,-0.79176950455
1,29,95,0.74913454056
1,29,96,-0.29045200348
1,29,97,0.17999222875
1,29,98,0.23199164867
1,29,99,-0.38348826766
1,29,100,-0.11444991827
1,29,101,0.0010512629524
1,29,102,-0.21268458664
1,29,103,0.09859996289
1,29,104,-0.016319042072
1,29,105,0.38803213835
1,29,106,-0.096261449158
1,29,107,0.27098414302
1,29,108,-0.33267977834
1,29,109,-0.34009572864
1,29,110,-0.25457197428
1,29,111,0.20150561631
1,29,112,0.017360571772
1,29,113,-0.12233190984
1,29,114,-0.15396076441
1,29,115,0.083016328514
1,29,116,0.047641549259
1,29,117,-0.0052431300282
1,29,118,0.11468198895
1,29,119,0.054679691792
1,29,120,-0.0041692494415
1,29,121,0.0038938927464
1,29,122,0.088105663657
1,29,123,-0.023043856025
1,29,124,-0.0051206117496
1,29,125,6.6915276875e-06
1,30,1,-2.9902048111
1,30,2,-1.6045291424
1,30,3,-0.93854743242
1,30,4,3.4014010429
1,30,5,1.6215741634
1,30,6,-0.2356800139
1,30,7,0.30595821142
1,30,8,-1.8141855001
1,30,9,-0.61669909954
1,30,10,-0.74024373293
1,30,11,0.22479683161
1,30,12,0.87739109993
1,30,13,-0.90840321779
1,30,14,2.4990921021
1,30,15,0.2730012238
1,30,16,2.9058997631
1,30,17,-0.74570816755
1,30,18,3.8472402096
1,30,19,0.39819088578
1,30,20,-1.3420227766
1,30,21,-0.82602232695
1,30,22,0.37559917569
1,30,23,-1.8509417772
1,30,24,2.5072240829
1,30,25,0.81640291214
1,30,26,0.97253894806
1,30,27,0.23925884068
1,30,28,-0.86369681358
1,30,29,-0.41786780953
1,30,30,-0.67875826359
1,30,31,2.3775136471
1,30,32,-2.6125266552
1,30,33,-0.17276833951
1,30,34,1.2185676098
1,30,35,1.1904684305
1,30,36,1.6094607115
1,30,37,-0.63412547112
1,30,38,1.938143611
1,30,39,0.20760926604
1,30,40,0.079829573631
1,30,41,1.9193763733
1,30,42,-0.46007588506
1,30,43,-1.039034605
1,30,44,-0.21685230732
1,30,45,-0.71898758411
1,30,46,0.013687189668
1,30,47,-1.7844192982
1,30,48,-1.9966393709
1,30,49,1.7064948082
1,30,50,-1.1608940363
1,30,51,-0.25206154585
1,30,52,1.0053328276
1,30,53,-0.40381529927
1,30,54,-0.049238301814
1,30,55,0.27461466193
1,30,56,0.092542700469
1,30,57,0.057301640511
1,30,58,-0.56737041473
1,30,59,-0.14267018437
1,30,60,-0.66708511114
1,30,61,0.4711907506
1,30,62,0.60702455044
1,30,63,1.1815767288
1,30,64,0.47887858748
1,30,65,0.76700854301
1,30,66,0.64333063364
1,30,67,-0.81215506792
1,30,68,-0.0076933507808
1,30,69,-0.011254129931
1,30,70,-1.1589202881
1,30,71,0.061238881201
1,30,72,0.93844026327
1,30,73,-0.41771933436
1,30,74,-0.46668162942
1,30,75,-0.22643978894
1,30,76,0.39552274346
1,30,77,0.68871289492
1,30,78,-0.91500812769
1,30,79,0.31571057439
1,30,80,-0.25306555629
1,30,81,0.09739241749
1,30,82,0.17643250525
1,30,83,0.16124501824
1,30,84,-1.0594661236
1,30,85,0.69754445553
1,30,86,0.64773750305
1,30,87,0.43585011363
1,30,88,0.54865837097
1,30,89,-0.24757535756
1,30,90,0.29256120324
1,30,91,-0.24114994705
1,30,92,-0.11006616056
1,30,93,0.057414866984
1,30,94,0.14533245564
1,30,95,1.0497148037
1,30,96,0.098723836243
1,30,97,0.074847340584
1,30,98,-0.50099021196
1,30,99,0.14235447347
1,30,100,-0.092111624777
1,30,101,-0.40319934487
1,30,102,-0.32451781631
1,30,103,0.24320776761
1,30,104,-0.26769143343
1,30,105,-0.1118651852
1,30,106,0.21691977978
1,30,107,-0.37639138103
1,30,108,-0.06483450532
1,30,109,0.22595080733
1,30,110,0.012080488726
1,30,111,-0.13382981718
1,30,112,0.25328058004
1,30,113,-0.021093610674
1,30,114,0.20114254951
1,30,115,-0.088740475476
1,30,116,-0.052480146289
1,30,117,0.047843314707
1,30,118,-0.022680900991
1,30,119,0.047006908804
1,30,120,0.084169149399
1,30,121,0.026062883437
1,30,122,0.029260367155
1,30,123,0.0045815794729
1,30,124,-0.01156127546
1,30,125,5.3497587942e-06
1,31,1,-1.8865971565
1,31,2,2.2259187698
1,31,3,1.9955624342
1,31,4,1.4788595438
1,31,5,-0.68051111698
1,31,6,-0.15832589567
1,31,7,-1.0032383204
1,31,8,-1.7107979059
1,31,9,-0.20813645422
1,31,10,-0.99253481627
1,31,11,-3.3658955097
1,31,12,0.24934972823
1,31,13,4.0991988182
1,31,14,2.253660202
1,31,15,0.38764962554
1,31,16,-1.9676623344
1,31,17,-1.915628314
1,31,18,-1.4427027702
1,31,19,-0.51219147444
1,31,20,1.3579030037
1,31,21,-0.92449629307
1,31,22,0.0078593250364
1,31,23,1.1650058031
1,31,24,-0.66256827116
1,31,25,-0.58265155554
1,31,26,1.9809240103
1,31,27,1.9887092113
1,31,28,-1.2722167969
1,31,29,-0.15486697853
1,31,30,2.5009064674
1,31,31,1.5142109394
1,31,32,-0.35838672519
1,31,33,1.8806703091
1,31,34,-0.65285158157
1,31,35,0.27949425578
1,31,36,1.8628306389
1,31,37,1.4982557297
1,31,38,0.40781965852
1,31,39,0.094262905419
1,31,40,0.9869517684
1,31,41,-1.0783040524
1,31,42,0.61030030251
1,31,43,1.36472404
1,31,44,-0.5880728364
1,31,45,0.056833744049
1,31,46,0.032043945044
1,31,47,0.35847091675
1,31,48,-1.8224292994
1,31,49,0.25919413567
1,31,50,1.6322841644
1,31,51,-1.1157766581
1,31,52,0.050699580461
1,31,53,0.83601212502
1,31,54,-0.14096941054
1,31,55,-1.0129973888
1,31,56,-0.18361322582
1,31,57,0.78790253401
1,31,58,-0.99646931887
1,31,59,-0.94710189104
1,31,60,1.2516758442
1,31,61,-0.46284368634
1,31,62,0.34845140576
1,31,63,-0.62383562326
1,31,64,-0.13934274018
1,31,65,-1.990272522
1,31,66,0.37612244487
1,31,67,-0.5540471077
1,31,68,-1.119337678
1,31,69,0.43123301864
1,31,70,-0.0059547820129
1,31,71,-0.63905638456
1,31,72,-0.27560031414
1,31,73,-0.74862915277
1,31,74,-0.30616742373
1,31,75,-1.3249602318
1,31,76,0.69972932339
1,31,77,0.22507476807
1,31,78,0.098544918001
1,31,79,0.1595762521
1,31,80,0.43075966835
1,31,81,-0.9126983285
1,31,82,-0.073101200163
1,31,83,-0.51199954748
1,31,84,-0.14619496465
1,31,85,0.29733890295
1,31,86,0.40689456463
1,31,87,-0.18437498808
1,31,88,0.18571390212
1,31,89,-0.3724065423
1,31,90,0.69757139683
1,31,91,-0.27286592126
1,31,92,0.21806706488
1,31,93,0.73914796114
1,31,94,0.40137270093
1,31,95,-0.35811501741
1,31,96,0.57130867243
1,31,97,0.08456928283
1,31,98,-0.43741497397
1,31,99,0.033279508352
1,31,100,-0.29325965047
1,31,101,0.044754900038
1,31,102,0.72715556622
1,31,103,0.16901680827
1,31,104,-0.33473801613
1,31,105,-0.18260285258
1,31,106,-0.19869437814
1,31,107,-0.15293551981
1,31,108,0.2453867346
1,31,109,-0.069894142449
1,31,110,-0.0029030649457
1,31,111,-0.087508670986
1,31,112,-0.25501704216
1,31,113,-0.039168126881
1,31,114,0.036828938872
1,31,115,0.068116270006
1,31,116,-0.035046715289
1,31,117,-0.051913965493
1,31,118,0.020434720442
1,31,119,-0.037392221391
1,31,120,-0.08343206346
1,31,121,0.0082853557542
1,31,122,0.0065444242209
1,31,123,-0.0017031081952
1,31,124,-0.022873854265
1,31,125,7.1267691055e-06
1,32,1,-4.41674757
1,32,2,0.21890725195
1,32,3,-2.1945223808
1,32,4,2.5417721272
1,32,5,2.5287089348
1,32,6,-0.8181912899
1,32,7,-2.0976922512
1,32,8,1.6798738241
1,32,9,0.27163311839
1,32,10,-1.2095816135
1,32,11,-0.37968838215
1,32,12,1.4936480522
1,32,13,0.64486032724
1,32,14,-1.7043960094
1,32,15,0.29877504706
1,32,16,-1.682061553
1,32,17,1.4113256931
1,32,18,-2.5771489143
1,32,19,2.5967159271
1,32,20,0.16655427217
1,32,21,-1.9225758314
1,32,22,0.20650744438
1,32,23,0.63880431652
1,32,24,-1.3002874851
1,32,25,0.73889315128
1,32,26,-0.96706163883
1,32,27,0.5328682065
1,32,28,0.64904981852
1,32,29,-3.345826149
1,32,30,-0.46057748795
1,32,31,-1.436960578
1,32,32,-1.2428859472
1,32,33,1.0806581974
1,32,34,1.9473925829
1,32,35,0.61373651028
1,32,36,-1.4937245846
1,32,37,0.49365594983
1,32,38,0.020190449432
1,32,39,-0.68796020746
1,32,40,1.8560752869
1,32,41,-1.7711745501
1,32,42,-1.0615352392
1,32,43,1.0495696068
1,32,44,0.55997562408
1,32,45,1.1692506075
1,32,46,-0.26740470529
1,32,47,-1.0856627226
1,32,48,0.40057963133
1,32,49,1.7306437492
1,32,50,-0.74109429121
1,32,51,0.65252429247
1,32,52,-1.8613320589
1,32,53,1.5395082235
1,32,54,1.4727677107
1,32,55,-0.68376797438
1,32,56,0.33575263619
1,32,57,0.22047103941
1,32,58,0.12882393599
1,32,59,-0.8580339551
1,32,60,-0.21715214849
1,32,61,-0.25654393435
1,32,62,1.042801857
1,32,63,0.65289825201
1,32,64,-0.62983721495
1,32,65,0.27255621552
1,32,66,0.8726041913
1,32,67,0.025090334937
1,32,68,0.26457834244
1,32,69,0.52338457108
1,32,70,0.57611006498
1,32,71,1.155905962
1,32,72,0.44538250566
1,32,73,0.43619641662
1,32,74,-0.014468282461
1,32,75,-0.39142420888
1,32,76,1.2308404446
1,32,77,0.08287139982
1,32,78,-0.18048159778
1,32,79,0.50483542681
1,32,80,-0.30448362231
1,32,81,0.052107866853
1,32,82,-0.26021492481
1,32,83,0.18668997288
1,32,84,0.66425931454
1,32,85,0.46959352493
1,32,86,-0.17387767136
1,32,87,-0.026656055823
1,32,88,0.30591619015
1,32,89,-0.31189101934
1,32,90,-0.43257090449
1,32,91,-0.64113593102
1,32,92,-0.2484652251
1,32,93,0.53082382679
1,32,94,-0.012118894607
1,32,95,-0.12489353865
1,32,96,0.0023690818343
1,32,97,-0.2693631053
1,32,98,0.30722340941
1,32,99,0.025968838483
1,32,100,-0.026510218158
1,32,101,-0.28858551383
1,32,102,-0.28387317061
1,32,103,-0.41883096099
1,32,104,-0.17339637876
1,32,105,0.083786427975
1,32,106,0.48576900363
1,32,107,0.1283659786
1,32,108,0.11955592036
1,32,109,-0.067167617381
1,32,110,-0.074770756066
1,32,111,0.1351647079
1,32,112,0.06360052526
1,32,113,-0.0079906629398
1,32,114,-0.095095925033
1,32,115,0.086620368063
1,32,116,-0.044425938278
1,32,117,-0.0022769283969
1,32,118,-0.34526836872
1,32,119,-0.086533077061
1,32,120,0.04045612365
1,32,121,0.0095211314037
1,32,122,-0.074178896844
1,32,123,-0.020566197112
1,32,124,0.0010941037908
1,32,125,-1.4248321349e-05
1,33,1,-0.90834343433
1,33,2,-2.9584543705
1,33,3,-1.4443879128
1,33,4,3.1881699562
1,33,5,1.0153535604
1,33,6,0.0040280022658
1,33,7,3.6348633766
1,33,8,-2.5330774784
1,33,9,-0.58456420898
1,33,10,0.85483145714
1,33,11,-1.5470786095
1,33,12,-0.34927219152
1,33,13,0.63600426912
1,33,14,2.1666138172
1,33,15,0.76722836494
1,33,16,-0.60635566711
1,33,17,-0.56812745333
1,33,18,-1.120442152
1,33,19,1.4713966846
1,33,20,0.21750673652
1,33,21,1.2541505098
1,33,22,-3.1456627846
1,33,23,0.054233375937
1,33,24,1.0978010893
1,33,25,-1.5932861567
1,33,26,-1.6542570591
1,33,27,0.30778741837
1,33,28,2.3632564545
1,33,29,-1.5796067715
1,33,30,1.0014836788
1,33,31,0.74537926912
1,33,32,1.8909153938
1,33,33,-1.2420891523
1,33,34,-1.0882867575
1,33,35,0.052248585969
1,33,36,0.064468376338
1,33,37,-0.88849776983
1,33,38,1.1008923054
1,33,39,2.5337307453
1,33,40,-2.0084812641
1,33,41,0.13679972291
1,33,42,-0.90204626322
1,33,43,-1.5043433905
1,33,44,0.26231658459
1,33,45,-0.2822445631
1,33,46,0.9741088748
1,33,47,2.9489653111
1,33,48,-0.16625148058
1,33,49,0.14608165622
1,33,50,-0.43879115582
1,33,51,1.6629756689
1,33,52,-2.1460294724
1,33,53,1.7210601568
1,33,54,-0.95654124022
1,33,55,0.56441700459
1,33,56,0.31969803572
1,33,57,0.51849281788
1,33,58,-0.13494588435
1,33,59,-0.88131588697
1,33,60,0.29455655813
1,33,61,0.82513350248
1,33,62,1.4088909626
1,33,63,-0.77932780981
1,33,64,-0.90579152107
1,33,65,0.28977653384
1,33,66,1.0244107246
1,33,67,0.87992715836
1,33,68,0.060187913477
1,33,69,-0.11460494995
1,33,70,-0.47750365734
1,33,71,-1.066501379
1,33,72,-0.98650562763
1,33,73,0.44163540006
1,33,74,0.52950286865
1,33,75,-0.28052642941
1,33,76,0.51653528214
1,33,77,-0.33786305785
1,33,78,-0.065244622529
1,33,79,-0.036111071706
1,33,80,-0.57830291986
1,33,81,0.32815480232
1,33,82,0.066027507186
1,33,83,0.051449552178
1,33,84,0.44231644273
1,33,85,-0.1270430088
1,33,86,-0.36634996533
1,33,87,0.53070265055
1,33,88,-0.50380110741
1,33,89,0.082055479288
1,33,90,0.73719704151
1,33,91,-0.18926095963
1,33,92,0.20253132284
1,33,93,-0.12674665451
1,33,94,-0.018452353776
1,33,95,-0.0045484248549
1,33,96,0.029726134613
1,33,97,0.058516219258
1,33,98,0.052787858993
1,33,99,-0.30748471618
1,33,100,0.036614943296
1,33,101,0.29823631048
1,33,102,0.11521829665
1,33,103,-0.22646316886
1,33,104,0.30484879017
1,33,105,-0.45580565929
1,33,106,0.30052188039
1,33,107,0.019621577114
1,33,108,0.2456638515
1,33,109,0.25000166893
1,33,110,-0.19010396302
1,33,111,-0.054724115878
1,33,112,0.083001345396
1,33,113,-0.23401226103
1,33,114,0.11109179258
1,33,115,-0.072997711599
1,33,116,-0.019933756441
1,33,117,0.1485555917
1,33,118,-0.024790214375
1,33,119,0.099060446024
1,33,120,-0.018627349287
1,33,121,-0.01162296813
1,33,122,-0.016338881105
1,33,123,0.044912736863
1,33,124,0.0023733302951
1,33,125,1.1191697013e-05
1,34,1,-0.92728161812
1,34,2,1.5604288578
1,34,3,-0.037555977702
1,34,4,0.6588357091
1,34,5,2.9876394272
1,34,6,-0.89046913385
1,34,7,-2.3844668865
1,34,8,0.92216181755
1,34,9,-1.0556924343
1,34,10,1.6355246305
1,34,11,0.76118469238
1,34,12,-0.05391638726
1,34,13,-3.064646244
1,34,14,0.50801068544
1,34,15,-0.34157454967
1,34,16,0.31493887305
1,34,17,-1.6001626253
1,34,18,1.4928261042
1,34,19,0.37554803491
1,34,20,2.1296377182
1,34,21,0.035031501204
1,34,22,-1.3895412683
1,34,23,-1.8367693424
1,34,24,-1.1560612917
1,34,25,-2.0378673077
1,34,26,2.5478322506
1,34,27,-3.1296060085
1,34,28,0.19790196419
1,34,29,0.55725347996
1,34,30,0.89098256826
1,34,31,3.5340805054
1,34,32,-0.0096959099174
1,34,33,0.64085334539
1,34,34,0.059814527631
1,34,35,0.831197083
1,34,36,-1.2786729336
1,34,37,0.39540508389
1,34,38,-1.8761044741
1,34,39,1.6005342007
1,34,40,-0.49715009332
1,34,41,1.1442545652
1,34,42,-0.91762495041
1,34,43,-0.26962798834
1,34,44,-0.14210359752
1,34,45,0.33704715967
1,34,46,1.2699182034
1,34,47,-0.024165147915
1,34,48,-1.0087761879
1,34,49,-0.98129808903
1,34,50,1.0300346613
1,34,51,2.3993854523
1,34,52,1.0739687681
1,34,53,1.8421775103
1,34,54,-0.16727900505
1,34,55,-0.45030483603
1,34,56,-0.13387966156
1,34,57,0.17376664281
1,34,58,0.83004927635
1,34,59,-0.1212234199
1,34,60,-0.60884314775
1,34,61,-0.27568262815
1,34,62,0.019958674908
1,34,63,0.97034984827
1,34,64,-0.61165136099
1,34,65,-0.52545553446
1,34,66,0.16601108015
1,34,67,0.59505999088
1,34,68,-1.327711463
1,34,69,0.023949021474
1,34,70,0.46966007352
1,34,71,0.50165736675
1,34,72,0.63011932373
1,34,73,0.3402248323
1,34,74,0.09227001667
1,34,75,-0.010837289505
1,34,76,0.40093418956
1,34,77,-0.16259866953
1,34,78,-0.85987460613
1,34,79,-0.41822838783
1,34,80,0.90423625708
1,34,81,-0.24430960417
1,34,82,-0.45126992464
1,34,83,-0.094087310135
1,34,84,0.56343209743
1,34,85,0.42133355141
1,34,86,-0.37972933054
1,34,87,-0.19194984436
1,34,88,0.34217229486
1,34,89,0.55547916889
1,34,90,-0.03044536151
1,34,91,0.40435892344
1,34,92,-0.27924513817
1,34,93,-0.49742078781
1,34,94,0.39391025901
1,34,95,0.38162714243
1,34,96,0.44593161345
1,34,97,0.56517618895
1,34,98,0.25678083301
1,34,99,0.57118225098
1,34,100,-0.48388805985
1,34,101,0.038171745837
1,34,102,-0.092522367835
1,34,103,-0.2410326004
1,34,104,0.066990666091
1,34,105,0.22631746531
1,34,106,-0.079814836383
1,34,107,0.078568577766
1,34,108,0.45702537894
1,34,109,-0.42711305618
1,34,110,-0.1006122157
1,34,111,0.16950815916
1,34,112,0.11461948603
1,34,113,0.11655408144
1,34,114,0.04427171126
1,34,115,0.15361827612
1,34,116,-0.016166223213
